Адрес на 30.08.2021;Широта;Долгота;;;
МКАД, 83км 350м, внешняя сторона , г. Москва;55.911105;37.572268;;;
МКАД, 94км 650м, внутренняя сторона , г. Москва;55.876832;37.736347;;;
МКАД, 95км 500м, внутренняя сторона , г. Москва;55.8712;37.747318;;;
МКАД, 97км 200м, внутренняя сторона , г. Москва;55.86074;37.767613;;;
МКАД, 97км, внутренняя сторона , г. Москва;55.862192;37.764798;;;
ФАД А-101 Москва-Рославль, 70км 750м (к Центру, из Центра), Роговское п-е, г. Москва;55.260487;37.0996;;;
Рязановское шоссе, поворот на д. Старосырово (к Варшавскому ш., от Варшавского ш.) , г. Москва;55.48175;37.521953;;;
ФАД А-101 Москва-Рославль, 49км 700м (из Центра, к Центру), г. Москва;55.395782;37.234612;;;
ФАД А-101 Москва-Рославль, 49км 880м (к Центру, из Центра), г. Москва;55.394303;37.233213;;;
ФАД А-101 Москва-Рославль, 50км 780м (из Центра, к Центру), г. Москва;55.388268;37.226212;;;
ФАД А-101 Москва-Рославль, 71км 800м (к Центру, из Центра), Роговское п-е, г. Москва;55.255067;37.085372;;;
ФАД А-101 Москва-Рославль, 72км 300м в сторону д. Бунчиха (из Центра, к Центру), Роговское п-е, г. Москва;55.252552;37.078645;;;
ФАД А-101 Москва-Рославль, 72км 300м в сторону д. Кресты (к Центру, из Центра), Роговское п-е, г. Москва;55.25231;37.078288;;;
ФАД А-101 Москва-Рославль, 73км 500м (к Центру, из Центра), Роговское п-е, г. Москва;55.246438;37.062928;;;
ФАД А-101 Москва-Рославль, 73км 900м (к Центру, из Центра), Роговское п-е, г. Москва;55.244878;37.05863;;;
ФАД А-101 Москва-Рославль, 74км 450м (к Центру, из Центра), Роговское п-е, г. Москва;55.241855;37.050883;;;
ФАД А-101 Москва-Рославль, 76км 900м (к Центру, из Центра), Роговское п-е, г. Москва;55.22956;37.018883;;;
ФАД А-101 Москва-Рославль, 77км 700м (из Центра, к Центру), Роговское п-е, г. Москва;55.22576;37.008952;;;
ФАД А-101 Москва-Рославль, 79км 050м (к Центру, из Центра), Роговское п-е, г. Москва;55.218468;36.989873;;;
ФАД А-101 Москва-Рославль, д. Чириково, д.18 (к Центру, из Центра), Краснопахорское п-е, г. Москва;55.392063;37.230527;;;
 ФАД А107, ММК, 3км 400м (к Калужскому шоссе, от Калужского шоссе), Михайлово-Ярцевское п-е, г. Москва;55.413323;37.195323;;;
пос. Внуково, ул. Центральная (от Киевского шоссе), г. Москва;55.604268;37.299905;;;
ФАД А107, ММК, 4км (от Калужского шоссе, к Калужскому шоссе), Михайлово-Ярцевское п-е, г. Москва;55.41725;37.190987;;;
ФАД М-3 Украина, 55км 600м (из Центра), Новофедоровское п-е, г. Москва;55.482085;36.944973;;;
ФАД М-3 Украина, 58км 600м (к Центру, из Центра), Новофедоровское п-е, г. Москва;55.461123;36.914405;;;
ФАД М-3 Украина, 59км (к Центру, из Центра), Новофедоровское п-е, г. Москва;55.458643;36.910085;;;
ФАД М-3 Украина, 59км 200м (из Центра, к Центру), Новофедоровское п-е, г. Москва;55.457412;36.907587;;;
ФАД М-3 Украина, 60км 500м (из Центра), Киевский п-е, г. Москва;55.448527;36.892298;;;
проезд Донелайтиса д. 26 (от ул. Туристская, к ул. Туристская), г. Москва;55.844693;37.420392;;;
ФАД М-3 Украина, 60км 500м (к Центру, из Центра), г. Москва;55.448338;36.892497;;;
Ленинградское шоссе, д. 286 Б (из Центра), г. Москва;55.939206;37.36686;;;
внешняя сторона ТТК, Киевский путепровод, перед съездом на Бережковскую набережную , г. Москва;55.733944;37.542695;;;
Ленинградское шоссе, д. 145 (к Центру), г. Москва;55.929615;37.379907;;;
Ленинградское шоссе, д. 348 (из Центра), г. Москва;55.948317;37.354122;;;
Ленинградское шоссе, д. 230 (из Центра), г. Москва;55.930732;37.378835;;;
Ленинградское шоссе, д.336 (из Центра), г. Москва;55.946661;37.356286;;;
АД Ознобишино - Красное, пос. Красное, у д.1 по ул. Юннатская (к Калужскому ш., от Калужского ш.), Краснопахорское п-е, г. Москва;55.426797;37.280693;;;
ТТК внешняя сторона, Хорошевская эстакада, перед съездом на Звенигородское шоссе, г. Москва;55.769507;37.540595;;;
АД ФАД М-3 Украина - г.о. Троицк, 20км, 100м (от г.о. Троицк, к г.о. Троицк), г. Москва;55.499045;37.289992;;;
АД ФАД М-3 Украина - г.о. Троицк, у д. 10 по ул. Дорожная (от г.о. Троицк, к г.о. Троицк), Первомайское п-е, г. Москва;55.511543;37.243178;;;
шоссе Энтузиастов в центр, перед съездом на внешнюю сторону МКАД, г. Москва;55.777733;37.845258;;;
г. Зеленоград, Фирсановское шоссе, напротив д. 15, стр.1 (от Ленинградского шоссе, к Ленинградскому шоссе), г. Москва;55.973453;37.262217;;;
ТТК, внешняя сторона, напротив д. 3Г по ул. Верхняя Красносельская, г. Москва;55.785118;37.664257;;;
ТТК, внешняя сторона, напротив д. 1А, к. 1 по Спартаковской площади, г. Москва;55.777535;37.679785;;;
МКАД, 21км., внутренняя сторона (к Каширскому шоссе), г. Москва;55.611606;37.770595;;;
Ленинградское шоссе, 28км 450м (к Центру), г. Москва;55.950587;37.35012;;;
ТТК, внешняя сторона, ул. Новая Башиловка, напротив вл. 36, к. 2 по Ленинградскому проспекту, г. Москва;55.787825;37.568609;;;
Железнодорожный проезд, д. 11, с.3, г. Москва;55.710949;37.638348;;;
шоссе Энтузиастов в центр, перед съездом на внутреннюю сторону МКАД, г. Москва;55.77679;37.841576;;;
Киевское шоссе, 28 км. (из Центра), Московский п-е, г. Москва;55.599269;37.316533;;;
МКАД, 71км 260м внутренняя сторона (к ул. Свободы), г. Москва;55.864495;37.40245;;;
г. Зеленоград, ул. Алабушевская, напротив д. 17 с. 4 по пр-ту Генерала Алексеева, г. Москва;56.006719;37.166762;;;
Северо-Восточная хорда, напротив д.10 по ул. 1-й Казанский просек (из Центра) , г. Москва;55.73176;37.774306;;;
Волоколамское шоссе д. 132 (из центра), г. Москва;55.831923;37.399839;;;
